Treg,Thelper,NK,CD8
3.5393712336856966,2.5127814071105563,1.3444056721094424,1.3360920835948926
2.8169951523325536,2.192927231137297,3.927853283696673,2.7068990315317887
4.146435870963198,4.1244791828464,3.878996588425226,4.0932471177606145
0.0,0.0,0.0,0.0
3.5545733626900646,4.282330148609509,1.2492412376777355,4.108890551116788
