Mean,Kurtosis,Date,Ligand,Cell,Time,Skew,Variance,Dose
71.734619140625,173.60964965820312,2019-3-27,IL2,Mem Th,1.0,9.139278411865234,4458703.5,0.000474
15149.59375,1.1413073539733887,2019-3-27,IL2,Naive Th,1.0,1.3348605632781982,411254784.0,84.0
15865.068359375,0.961083173751831,2019-3-27,IL2,Naive Th,1.0,1.2280875444412231,400830144.0,28.0
14289.88671875,1.239966869354248,2019-3-27,IL2,Naive Th,1.0,1.274211049079895,340558656.0,9.333333
13303.21875,2.012906551361084,2019-3-27,IL2,Naive Th,1.0,1.4752000570297241,309081280.0,3.111
7366.79638671875,7.403461456298828,2019-3-27,IL2,Naive Th,1.0,2.6707446575164795,209302720.0,1.037037
4108.69091796875,13.532012939453125,2019-3-27,IL2,Naive Th,1.0,3.4568471908569336,96818232.0,0.345679
2017.775390625,25.75654411315918,2019-3-27,IL2,Naive Th,1.0,4.538076877593994,37846136.0,0.115226
1048.9853515625,8955.580078125,2019-3-27,IL2,Naive Th,1.0,84.08303833007812,76626328.0,0.038409
286.78173828125,71.57400512695312,2019-3-27,IL2,Naive Th,1.0,5.0559282302856445,4213385.5,0.012803
45.15234375,100.80059814453125,2019-3-27,IL2,Naive Th,1.0,5.291628360748291,3401506.5,0.004268
0.0,39.15803909301758,2019-3-27,IL2,Naive Th,1.0,3.113197088241577,2808936.0,0.001423
88.5517578125,4414.7412109375,2019-3-27,IL2,Naive Th,1.0,51.28666305541992,7342128.0,0.000474
15149.59375,1.1413073539733887,2019-3-27,IL2,Tcells,0.5,1.3348605632781982,411254784.0,84.0
15865.068359375,0.961083173751831,2019-3-27,IL2,Tcells,0.5,1.2280875444412231,400830144.0,28.0
14289.88671875,1.239966869354248,2019-3-27,IL2,Tcells,0.5,1.274211049079895,340558656.0,9.333333
13303.21875,2.012906551361084,2019-3-27,IL2,Tcells,0.5,1.4752000570297241,309081280.0,3.111
7366.79638671875,7.403461456298828,2019-3-27,IL2,Tcells,0.5,2.6707446575164795,209302720.0,1.037037
4108.69091796875,13.532012939453125,2019-3-27,IL2,Tcells,0.5,3.4568471908569336,96818232.0,0.345679
2017.775390625,25.75654411315918,2019-3-27,IL2,Tcells,0.5,4.538076877593994,37846136.0,0.115226
1048.9853515625,8955.580078125,2019-3-27,IL2,Tcells,0.5,84.08303833007812,76626328.0,0.038409
286.78173828125,71.57400512695312,2019-3-27,IL2,Tcells,0.5,5.0559282302856445,4213385.5,0.012803
45.15234375,100.80059814453125,2019-3-27,IL2,Tcells,0.5,5.291628360748291,3401506.5,0.004268
0.0,39.15803909301758,2019-3-27,IL2,Tcells,0.5,3.113197088241577,2808936.0,0.001423
88.5517578125,4414.7412109375,2019-3-27,IL2,Tcells,0.5,51.28666305541992,7342128.0,0.000474
27318.015625,-0.2624835968017578,2019-3-27,IL2,T-regs,0.5,0.7995181083679199,1077715072.0,84.0
28635.3125,-0.2374567985534668,2019-3-27,IL2,T-regs,0.5,0.7846019864082336,1124243328.0,28.0
26852.35546875,-0.526472806930542,2019-3-27,IL2,T-regs,0.5,0.7103146314620972,983748736.0,9.333333
25324.015625,329.85986328125,2019-3-27,IL2,T-regs,0.5,11.537094116210938,1548745856.0,3.111
22082.103515625,-0.2730536460876465,2019-3-27,IL2,T-regs,0.5,0.9874663352966309,1026881984.0,1.037037
10369.73828125,1.8117318153381348,2019-3-27,IL2,T-regs,0.5,1.6840932369232178,484258720.0,0.345679
10080.333984375,1.9483885765075684,2019-3-27,IL2,T-regs,0.5,1.6796727180480957,475032160.0,0.115226
5083.29248046875,3.427605152130127,2019-3-27,IL2,T-regs,0.5,2.0492467880249023,233588784.0,0.038409
2374.10107421875,8.38011360168457,2019-3-27,IL2,T-regs,0.5,2.823484420776367,138675552.0,0.012803
1697.68994140625,16.400407791137695,2019-3-27,IL2,T-regs,0.5,3.5670325756073,130049912.0,0.004268
491.74560546875,16.459636688232422,2019-3-27,IL2,T-regs,0.5,3.767972707748413,90357520.0,0.001423
0.0,16.349231719970703,2019-3-27,IL2,T-regs,0.5,3.7711031436920166,70815224.0,0.000474
62500.91015625,1.0075373649597168,2019-3-27,IL2,Mem Treg,0.5,-0.42229393124580383,767206912.0,84.0
64632.91015625,0.8619379997253418,2019-3-27,IL2,Mem Treg,0.5,-0.2955068051815033,772920064.0,28.0
62125.23046875,0.8677680492401123,2019-3-27,IL2,Mem Treg,0.5,-0.2800520658493042,591304704.0,9.333333
61567.02734375,0.9726014137268066,2019-3-27,IL2,Mem Treg,0.5,-0.18013155460357666,609014912.0,3.111
57117.45703125,-0.05629563331604004,2019-3-27,IL2,Mem Treg,0.5,-0.4798060357570648,904260160.0,1.037037
30082.875,-1.1603056192398071,2019-3-27,IL2,Mem Treg,0.5,0.20696380734443665,848868992.0,0.345679
24975.53515625,-1.111297845840454,2019-3-27,IL2,Mem Treg,0.5,0.3792845904827118,826215936.0,0.115226
13964.7978515625,-0.9192452430725098,2019-3-27,IL2,Mem Treg,0.5,0.6362988352775574,479188064.0,0.038409
6325.2861328125,0.9248361587524414,2019-3-27,IL2,Mem Treg,0.5,1.3782628774642944,334069760.0,0.012803
4651.8447265625,2.1821584701538086,2019-3-27,IL2,Mem Treg,0.5,1.7048274278640747,313681024.0,0.004268
973.560546875,4.080531120300293,2019-3-27,IL2,Mem Treg,0.5,2.130767345428467,212263936.0,0.001423
0.0,4.664794445037842,2019-3-27,IL2,Mem Treg,0.5,2.24638295173645,172513536.0,0.000474
19244.107421875,0.985602855682373,2019-3-27,IL2,Naive Treg,0.5,1.2015904188156128,709507136.0,84.0
20220.544921875,0.9668054580688477,2019-3-27,IL2,Naive Treg,0.5,1.1646745204925537,739765120.0,28.0
18345.974609375,0.11602663993835449,2019-3-27,IL2,Naive Treg,0.5,1.0231090784072876,613722176.0,9.333333
17289.599609375,581.2364501953125,2019-3-27,IL2,Naive Treg,0.5,18.273069381713867,1317548800.0,3.111
13496.298828125,1.0805234909057617,2019-3-27,IL2,Naive Treg,0.5,1.5005155801773071,587150848.0,1.037037
6432.04345703125,3.8926477432250977,2019-3-27,IL2,Naive Treg,0.5,2.1968815326690674,258249328.0,0.345679
5939.46337890625,5.361532211303711,2019-3-27,IL2,Naive Treg,0.5,2.3126447200775146,246297824.0,0.115226
2728.70751953125,7.912879943847656,2019-3-27,IL2,Naive Treg,0.5,2.784017562866211,106065408.0,0.038409
1366.75146484375,13.618539810180664,2019-3-27,IL2,Naive Treg,0.5,3.4138171672821045,58456972.0,0.012803
1336.638671875,39.844886779785156,2019-3-27,IL2,Naive Treg,0.5,4.996338367462158,72151480.0,0.004268
560.61328125,32.292911529541016,2019-3-27,IL2,Naive Treg,0.5,4.937511444091797,48520764.0,0.001423
0.0,26.433923721313477,2019-3-27,IL2,Naive Treg,0.5,4.506741523742676,28640068.0,0.000474
29643.546875,0.1292424201965332,2019-3-27,IL2,T-helper,0.5,0.7885423898696899,831162240.0,84.0
30141.36328125,-0.15256309509277344,2019-3-27,IL2,T-helper,0.5,0.7176060676574707,830328256.0,28.0
25960.865234375,-0.04545426368713379,2019-3-27,IL2,T-helper,0.5,0.8097625970840454,696051776.0,9.333333
22712.37890625,211.7967071533203,2019-3-27,IL2,T-helper,0.5,5.746042728424072,715966656.0,3.111
12027.169921875,4.254459857940674,2019-3-27,IL2,T-helper,0.5,2.1297430992126465,469878304.0,1.037037
2761.44482421875,30.21654510498047,2019-3-27,IL2,T-helper,0.5,4.706255912780762,56833736.0,0.345679
1781.13037109375,20155.7734375,2019-3-27,IL2,T-helper,0.5,141.79415893554688,8487946752.0,0.115226
238.2822265625,487.6223449707031,2019-3-27,IL2,T-helper,0.5,13.191149711608887,6863717.0,0.038409
93.2080078125,127.91543579101562,2019-3-27,IL2,T-helper,0.5,8.226617813110352,6020455.0,0.012803
373.14404296875,302.86090087890625,2019-3-27,IL2,T-helper,0.5,12.153603553771973,9548383.0,0.004268
0.0,10741.357421875,2019-3-27,IL2,T-helper,0.5,92.14219665527344,18870312.0,0.001423
14.47900390625,245.7840118408203,2019-3-27,IL2,T-helper,0.5,9.565340042114258,4037100.0,0.000474
52264.48046875,-0.26155996322631836,2019-3-27,IL2,Mem Th,0.5,0.15893825888633728,997557184.0,84.0
52015.0,-0.5505750179290771,2019-3-27,IL2,Mem Th,0.5,0.06008235737681389,997447296.0,28.0
46571.90234375,-0.6342885494232178,2019-3-27,IL2,Mem Th,0.5,0.09553986042737961,871145984.0,9.333333
44443.0234375,-0.566638708114624,2019-3-27,IL2,Mem Th,0.5,0.24462908506393433,875776576.0,3.111
29760.107421875,-0.14714360237121582,2019-3-27,IL2,Mem Th,0.5,0.8415703177452087,889840320.0,1.037037
5773.15625,15.044694900512695,2019-3-27,IL2,Mem Th,0.5,3.35976243019104,121174104.0,0.345679
2634.741943359375,20.625959396362305,2019-3-27,IL2,Mem Th,0.5,3.9409782886505127,44817536.0,0.115226
592.703857421875,526.8555297851562,2019-3-27,IL2,Mem Th,0.5,16.41790771484375,12952293.0,0.038409
229.230224609375,111.18907165527344,2019-3-27,IL2,Mem Th,0.5,8.500394821166992,9410566.0,0.012803
620.683837890625,96.9752197265625,2019-3-27,IL2,Mem Th,0.5,8.03622055053711,13097104.0,0.004268
0.0,253.7933349609375,2019-3-27,IL2,Mem Th,0.5,11.808554649353027,6389975.5,0.001423
30.19384765625,331.0472412109375,2019-3-27,IL2,Mem Th,0.5,13.84242057800293,5861448.0,0.000474
22831.486328125,0.022141456604003906,2019-3-27,IL2,Naive Th,0.5,0.8258936405181885,585212288.0,84.0
23942.228515625,-0.1295335292816162,2019-3-27,IL2,Naive Th,0.5,0.7780836820602417,613310400.0,28.0
20055.923828125,-0.026982784271240234,2019-3-27,IL2,Naive Th,0.5,0.876918375492096,493453344.0,9.333333
16354.796875,584.6201171875,2019-3-27,IL2,Naive Th,0.5,11.858592987060547,495048480.0,3.111
6885.30224609375,8.467025756835938,2019-3-27,IL2,Naive Th,0.5,2.8289005756378174,234064064.0,1.037037
1852.353515625,36.18672180175781,2019-3-27,IL2,Naive Th,0.5,5.198434352874756,34372188.0,0.345679
1525.28515625,15492.1474609375,2019-3-27,IL2,Naive Th,0.5,124.39390563964844,11056943104.0,0.115226
133.83740234375,103.50171661376953,2019-3-27,IL2,Naive Th,0.5,6.56008243560791,4971700.0,0.038409
54.77978515625,123.71723937988281,2019-3-27,IL2,Naive Th,0.5,7.610692977905273,5005140.0,0.012803
302.03515625,438.208984375,2019-3-27,IL2,Naive Th,0.5,14.386558532714844,8421890.0,0.004268
0.0,9767.3125,2019-3-27,IL2,Naive Th,0.5,90.97118377685547,22461342.0,0.001423
15.85693359375,147.49392700195312,2019-3-27,IL2,Naive Th,0.5,6.423553466796875,3438891.0,0.000474
22831.486328125,0.022141456604003906,2019-3-27,IL15,Tcells,4.0,0.8258936405181885,585212288.0,84.0
23942.228515625,-0.1295335292816162,2019-3-27,IL15,Tcells,4.0,0.7780836820602417,613310400.0,28.0
20055.923828125,-0.026982784271240234,2019-3-27,IL15,Tcells,4.0,0.876918375492096,493453344.0,9.333333
16354.796875,584.6201171875,2019-3-27,IL15,Tcells,4.0,11.858592987060547,495048480.0,3.111
6885.30224609375,8.467025756835938,2019-3-27,IL15,Tcells,4.0,2.8289005756378174,234064064.0,1.037037
1852.353515625,36.18672180175781,2019-3-27,IL15,Tcells,4.0,5.198434352874756,34372188.0,0.345679
1525.28515625,15492.1474609375,2019-3-27,IL15,Tcells,4.0,124.39390563964844,11056943104.0,0.115226
133.83740234375,103.50171661376953,2019-3-27,IL15,Tcells,4.0,6.56008243560791,4971700.0,0.038409
54.77978515625,123.71723937988281,2019-3-27,IL15,Tcells,4.0,7.610692977905273,5005140.0,0.012803
302.03515625,438.208984375,2019-3-27,IL15,Tcells,4.0,14.386558532714844,8421890.0,0.004268
0.0,9767.3125,2019-3-27,IL15,Tcells,4.0,90.97118377685547,22461342.0,0.001423
15.85693359375,147.49392700195312,2019-3-27,IL15,Tcells,4.0,6.423553466796875,3438891.0,0.000474
18319.4140625,0.59136962890625,2019-3-27,IL15,T-regs,4.0,1.063127040863037,548290432.0,84.0
19347.791015625,0.2745685577392578,2019-3-27,IL15,T-regs,4.0,1.0026497840881348,576789824.0,28.0
18432.38671875,0.1694774627685547,2019-3-27,IL15,T-regs,4.0,0.9807528853416443,528833984.0,9.333333
18796.12890625,0.26157402992248535,2019-3-27,IL15,T-regs,4.0,1.0202287435531616,573119424.0,3.111
17231.2890625,0.517559289932251,2019-3-27,IL15,T-regs,4.0,1.0900753736495972,503291328.0,1.037037
15664.599609375,0.8654084205627441,2019-3-27,IL15,T-regs,4.0,1.1845152378082275,453770240.0,0.345679
9755.296875,2420.69091796875,2019-3-27,IL15,T-regs,4.0,48.99972915649414,19102044160.0,0.115226
2473.25390625,13.468360900878906,2019-3-27,IL15,T-regs,4.0,3.32476806640625,95202088.0,0.038409
1106.0029296875,20.01640510559082,2019-3-27,IL15,T-regs,4.0,4.048723220825195,67416752.0,0.012803
0.0,22.557781219482422,2019-3-27,IL15,T-regs,4.0,4.2775373458862305,43833496.0,0.004268
51.517578125,36.50428009033203,2019-3-27,IL15,T-regs,4.0,5.384743690490723,52397744.0,0.001423
311.53271484375,26.751934051513672,2019-3-27,IL15,T-regs,4.0,4.647166728973389,63681304.0,0.000474
40221.015625,0.07091641426086426,2019-3-27,IL15,Mem Treg,4.0,0.09617075324058533,535269728.0,84.0
44226.64453125,0.0841677188873291,2019-3-27,IL15,Mem Treg,4.0,0.025839397683739662,537522752.0,28.0
40442.7890625,-0.058339834213256836,2019-3-27,IL15,Mem Treg,4.0,0.01432030275464058,491323264.0,9.333333
43292.24609375,0.12255072593688965,2019-3-27,IL15,Mem Treg,4.0,-0.11748449504375458,537484224.0,3.111
41968.48046875,-0.20396709442138672,2019-3-27,IL15,Mem Treg,4.0,0.03670436516404152,513575776.0,1.037037
34486.0703125,-0.2042849063873291,2019-3-27,IL15,Mem Treg,4.0,0.26060304045677185,600672448.0,0.345679
15945.0869140625,1.5591683387756348,2019-3-27,IL15,Mem Treg,4.0,1.1394835710525513,319355104.0,0.115226
5304.322265625,3.4071617126464844,2019-3-27,IL15,Mem Treg,4.0,1.8669593334197998,226306640.0,0.038409
2466.6171875,5.923521041870117,2019-3-27,IL15,Mem Treg,4.0,2.32331919670105,165030464.0,0.012803
0.0,7.360012054443359,2019-3-27,IL15,Mem Treg,4.0,2.6079227924346924,118746536.0,0.004268
758.8408203125,10.208880424499512,2019-3-27,IL15,Mem Treg,4.0,2.99920654296875,172950560.0,0.001423
483.9150390625,8.736162185668945,2019-3-27,IL15,Mem Treg,4.0,2.882551670074463,176087744.0,0.000474
11778.7724609375,2.572864055633545,2019-3-27,IL15,Naive Treg,4.0,1.5154595375061035,324467360.0,84.0
13994.8037109375,1.2074480056762695,2019-3-27,IL15,Naive Treg,4.0,1.3021619319915771,384517152.0,28.0
12653.4072265625,1.350142002105713,2019-3-27,IL15,Naive Treg,4.0,1.3570823669433594,339303328.0,9.333333
13467.4892578125,1.5757675170898438,2019-3-27,IL15,Naive Treg,4.0,1.4000450372695923,383379744.0,3.111
11706.1435546875,1.2173948287963867,2019-3-27,IL15,Naive Treg,4.0,1.304610013961792,294113696.0,1.037037
11932.8564453125,1.1079354286193848,2019-3-27,IL15,Naive Treg,4.0,1.3308508396148682,310464096.0,0.345679
8572.5927734375,2013.14208984375,2019-3-27,IL15,Naive Treg,4.0,44.78639221191406,23075192832.0,0.115226
1896.353515625,20.35784912109375,2019-3-27,IL15,Naive Treg,4.0,3.9116296768188477,56524624.0,0.038409
903.99267578125,30.495468139648438,2019-3-27,IL15,Naive Treg,4.0,4.897055149078369,41419516.0,0.012803
22.7109375,27.660404205322266,2019-3-27,IL15,Naive Treg,4.0,4.70423698425293,22587510.0,0.004268
0.0,44.2926025390625,2019-3-27,IL15,Naive Treg,4.0,5.980405807495117,22682550.0,0.001423
160.2490234375,31.3199462890625,2019-3-27,IL15,Naive Treg,4.0,4.796858310699463,26515062.0,0.000474
15930.990234375,1.5256848335266113,2019-3-27,IL15,T-helper,4.0,1.3759136199951172,451162368.0,84.0
17951.8359375,1.221200942993164,2019-3-27,IL15,T-helper,4.0,1.2642967700958252,499495136.0,28.0
16960.24609375,1.0437426567077637,2019-3-27,IL15,T-helper,4.0,1.2534672021865845,456147488.0,9.333333
17989.3984375,0.691274881362915,2019-3-27,IL15,T-helper,4.0,1.1771903038024902,493948832.0,3.111
16411.26953125,157.3639373779297,2019-3-27,IL15,T-helper,4.0,5.168720245361328,472727552.0,1.037037
13428.427734375,2.153369426727295,2019-3-27,IL15,T-helper,4.0,1.5345311164855957,320080128.0,0.345679
5870.66064453125,9.898186683654785,2019-3-27,IL15,T-helper,4.0,2.5086424350738525,90069368.0,0.115226
1560.142578125,997.2495727539062,2019-3-27,IL15,T-helper,4.0,19.11878776550293,26748358.0,0.038409
616.04052734375,252.4110107421875,2019-3-27,IL15,T-helper,4.0,10.038676261901855,8310660.5,0.012803
114.849609375,88.35599517822266,2019-3-27,IL15,T-helper,4.0,4.9895477294921875,3406457.25,0.004268
211.10546875,213.5870819091797,2019-3-27,IL15,T-helper,4.0,8.274935722351074,3800397.0,0.001423
0.0,6173.98193359375,2019-3-27,IL15,T-helper,4.0,71.49933624267578,22933898.0,0.000474
34625.828125,-0.5320441722869873,2019-3-27,IL15,Mem Th,4.0,0.37853965163230896,732263552.0,84.0
37731.49609375,-0.4961538314819336,2019-3-27,IL15,Mem Th,4.0,0.3547440469264984,787011200.0,28.0
35453.12109375,-0.6889855861663818,2019-3-27,IL15,Mem Th,4.0,0.34151411056518555,715311872.0,9.333333
37889.3515625,-0.869556188583374,2019-3-27,IL15,Mem Th,4.0,0.19955667853355408,742184896.0,3.111
33543.62109375,-0.5388891696929932,2019-3-27,IL15,Mem Th,4.0,0.42525529861450195,681154560.0,1.037037
24537.435546875,0.1613788604736328,2019-3-27,IL15,Mem Th,4.0,0.8909025192260742,510448832.0,0.345679
9316.912109375,8.840563774108887,2019-3-27,IL15,Mem Th,4.0,2.3416144847869873,150500160.0,0.115226
2016.285400390625,1033.5079345703125,2019-3-27,IL15,Mem Th,4.0,25.0491886138916,52974488.0,0.038409
976.402587890625,268.83544921875,2019-3-27,IL15,Mem Th,4.0,12.583154678344727,15908055.0,0.012803
241.015869140625,163.10543823242188,2019-3-27,IL15,Mem Th,4.0,8.747823715209961,4776002.0,0.004268
372.492919921875,204.3154754638672,2019-3-27,IL15,Mem Th,4.0,9.091501235961914,4242365.5,0.001423
0.0,452.7974853515625,2019-3-27,IL15,Mem Th,4.0,14.39818286895752,4848539.0,0.000474
11255.65625,1.943303108215332,2019-3-27,IL15,Naive Th,4.0,1.5015748739242554,276149088.0,84.0
13409.005859375,1.2783403396606445,2019-3-27,IL15,Naive Th,4.0,1.3202942609786987,327643104.0,28.0
12435.83203125,1.1136302947998047,2019-3-27,IL15,Naive Th,4.0,1.3184235095977783,293056992.0,9.333333
13062.73046875,0.9578611850738525,2019-3-27,IL15,Naive Th,4.0,1.286331295967102,314939392.0,3.111
12188.37890625,396.0049743652344,2019-3-27,IL15,Naive Th,4.0,9.598021507263184,335288704.0,1.037037
10499.302734375,2.417980670928955,2019-3-27,IL15,Naive Th,4.0,1.6237952709197998,231621856.0,0.345679
4862.6357421875,6.098183631896973,2019-3-27,IL15,Naive Th,4.0,2.241837739944458,68844920.0,0.115226
1417.9033203125,76.7518310546875,2019-3-27,IL15,Naive Th,4.0,5.572972297668457,18528836.0,0.038409
504.19189453125,55.09686279296875,2019-3-27,IL15,Naive Th,4.0,4.823036193847656,6006539.5,0.012803
73.32666015625,26.246137619018555,2019-3-27,IL15,Naive Th,4.0,2.665818929672241,2981361.0,0.004268
160.40966796875,217.69847106933594,2019-3-27,IL15,Naive Th,4.0,7.989274024963379,3653925.0,0.001423
0.0,5224.89453125,2019-3-27,IL15,Naive Th,4.0,67.24027252197266,28521672.0,0.000474
11255.65625,1.943303108215332,2019-3-27,IL15,Tcells,2.0,1.5015748739242554,276149088.0,84.0
13409.005859375,1.2783403396606445,2019-3-27,IL15,Tcells,2.0,1.3202942609786987,327643104.0,28.0
12435.83203125,1.1136302947998047,2019-3-27,IL15,Tcells,2.0,1.3184235095977783,293056992.0,9.333333
13062.73046875,0.9578611850738525,2019-3-27,IL15,Tcells,2.0,1.286331295967102,314939392.0,3.111
12188.37890625,396.0049743652344,2019-3-27,IL15,Tcells,2.0,9.598021507263184,335288704.0,1.037037
10499.302734375,2.417980670928955,2019-3-27,IL15,Tcells,2.0,1.6237952709197998,231621856.0,0.345679
4862.6357421875,6.098183631896973,2019-3-27,IL15,Tcells,2.0,2.241837739944458,68844920.0,0.115226
1417.9033203125,76.7518310546875,2019-3-27,IL15,Tcells,2.0,5.572972297668457,18528836.0,0.038409
504.19189453125,55.09686279296875,2019-3-27,IL15,Tcells,2.0,4.823036193847656,6006539.5,0.012803
73.32666015625,26.246137619018555,2019-3-27,IL15,Tcells,2.0,2.665818929672241,2981361.0,0.004268
160.40966796875,217.69847106933594,2019-3-27,IL15,Tcells,2.0,7.989274024963379,3653925.0,0.001423
0.0,5224.89453125,2019-3-27,IL15,Tcells,2.0,67.24027252197266,28521672.0,0.000474
13833.994140625,-0.515357494354248,2019-3-27,IL15,T-regs,2.0,0.45926758646965027,203895360.0,84.0
16003.34765625,-0.8410556316375732,2019-3-27,IL15,T-regs,2.0,0.37395477294921875,259356608.0,28.0
17211.98828125,-0.7475309371948242,2019-3-27,IL15,T-regs,2.0,0.5075640678405762,334680640.0,9.333333
17228.427734375,-0.37139177322387695,2019-3-27,IL15,T-regs,2.0,0.8378545641899109,492450464.0,3.111
13807.84375,0.16163396835327148,2019-3-27,IL15,T-regs,2.0,1.0291978120803833,375146208.0,1.037037
4604.2431640625,4.322973251342773,2019-3-27,IL15,T-regs,2.0,2.0546627044677734,126206576.0,0.345679
3102.755859375,9.178433418273926,2019-3-27,IL15,T-regs,2.0,2.7917494773864746,109805864.0,0.115226
514.05224609375,14.601613998413086,2019-3-27,IL15,T-regs,2.0,3.541672468185425,56330496.0,0.038409
0.0,33.86732864379883,2019-3-27,IL15,T-regs,2.0,4.9581146240234375,51408032.0,0.012803
910.39453125,23.522987365722656,2019-3-27,IL15,T-regs,2.0,4.410045623779297,74599600.0,0.004268
1265.5966796875,2004.65380859375,2019-3-27,IL15,T-regs,2.0,43.758907318115234,1335524992.0,0.001423
653.892578125,1612.702880859375,2019-3-27,IL15,T-regs,2.0,37.56398010253906,441497120.0,0.000474
21340.890625,0.3659796714782715,2019-3-27,IL15,Mem Treg,2.0,-0.0869859904050827,148895216.0,84.0
26181.81640625,0.0700080394744873,2019-3-27,IL15,Mem Treg,2.0,-0.3854697346687317,177988144.0,28.0
30922.3203125,0.3005983829498291,2019-3-27,IL15,Mem Treg,2.0,-0.3917488753795624,241688064.0,9.333333
37289.7109375,-0.10774517059326172,2019-3-27,IL15,Mem Treg,2.0,-0.3334171772003174,413658336.0,3.111
28188.24609375,-0.6449265480041504,2019-3-27,IL15,Mem Treg,2.0,0.041869454085826874,420223360.0,1.037037
10930.4423828125,0.2961561679840088,2019-3-27,IL15,Mem Treg,2.0,0.9247715473175049,233934096.0,0.345679
7466.7275390625,1.2541370391845703,2019-3-27,IL15,Mem Treg,2.0,1.3173118829727173,215438528.0,0.115226
696.20703125,4.915235996246338,2019-3-27,IL15,Mem Treg,2.0,2.240922451019287,128528432.0,0.038409
0.0,13.834442138671875,2019-3-27,IL15,Mem Treg,2.0,3.237168788909912,129579776.0,0.012803
2496.1708984375,5.991303443908691,2019-3-27,IL15,Mem Treg,2.0,2.456632375717163,221787424.0,0.004268
1321.0078125,4.622701168060303,2019-3-27,IL15,Mem Treg,2.0,2.1198079586029053,157091280.0,0.001423
73.4111328125,8.24641227722168,2019-3-27,IL15,Mem Treg,2.0,2.732567071914673,145959120.0,0.000474
7808.57958984375,0.9844377040863037,2019-3-27,IL15,Naive Treg,2.0,1.0828005075454712,128073912.0,84.0
9534.341796875,0.3121616840362549,2019-3-27,IL15,Naive Treg,2.0,0.9013417363166809,162731376.0,28.0
10118.982421875,0.19050264358520508,2019-3-27,IL15,Naive Treg,2.0,0.9748676419258118,191735104.0,9.333333
9695.677734375,1.4925222396850586,2019-3-27,IL15,Naive Treg,2.0,1.4413769245147705,266635200.0,3.111
7632.00927734375,1.724825382232666,2019-3-27,IL15,Naive Treg,2.0,1.5166009664535522,192306672.0,1.037037
2527.53564453125,6.182984352111816,2019-3-27,IL15,Naive Treg,2.0,2.4569902420043945,58911996.0,0.345679
1894.02685546875,21.581884384155273,2019-3-27,IL15,Naive Treg,2.0,3.972163438796997,62457024.0,0.115226
469.640625,20.125850677490234,2019-3-27,IL15,Naive Treg,2.0,4.055470943450928,32064704.0,0.038409
0.0,40.087982177734375,2019-3-27,IL15,Naive Treg,2.0,5.470210552215576,25357744.0,0.012803
596.08544921875,32.849334716796875,2019-3-27,IL15,Naive Treg,2.0,4.937553405761719,30685362.0,0.004268
1234.7666015625,1627.916748046875,2019-3-27,IL15,Naive Treg,2.0,40.02457809448242,1696547584.0,0.001423
764.31298828125,1446.869873046875,2019-3-27,IL15,Naive Treg,2.0,37.10586929321289,539768704.0,0.000474
6478.65087890625,2.1718034744262695,2019-3-27,IL15,T-helper,2.0,1.5261285305023193,106896960.0,84.0
8018.56884765625,2.1787829399108887,2019-3-27,IL15,T-helper,2.0,1.518183946609497,148059024.0,28.0
10115.693359375,1.5694799423217773,2019-3-27,IL15,T-helper,2.0,1.3753362894058228,190114432.0,9.333333
11807.6796875,2.2097997665405273,2019-3-27,IL15,T-helper,2.0,1.5174005031585693,265490624.0,3.111
7209.75927734375,3.9185895919799805,2019-3-27,IL15,T-helper,2.0,1.835695505142212,121278776.0,1.037037
2308.5908203125,19.952510833740234,2019-3-27,IL15,T-helper,2.0,3.4677011966705322,25637978.0,0.345679
927.5625,110.29135131835938,2019-3-27,IL15,T-helper,2.0,7.393442153930664,10589131.0,0.115226
39.5830078125,171.7181854248047,2019-3-27,IL15,T-helper,2.0,7.33252477645874,3609273.0,0.038409
154.89306640625,51.77656555175781,2019-3-27,IL15,T-helper,2.0,3.815703868865967,3115601.5,0.012803
471.43017578125,104.52854919433594,2019-3-27,IL15,T-helper,2.0,6.226057052612305,4291304.5,0.004268
0.0,328.7457275390625,2019-3-27,IL15,T-helper,2.0,9.966618537902832,3612765.0,0.001423
125.63720703125,208.58737182617188,2019-3-27,IL15,T-helper,2.0,8.929402351379395,4085608.5,0.000474
14225.2880859375,-0.220458984375,2019-3-27,IL15,Mem Th,2.0,0.6526979804039001,178341728.0,84.0
16994.90234375,-0.05313611030578613,2019-3-27,IL15,Mem Th,2.0,0.7028018832206726,244722784.0,28.0
20546.1640625,-0.3944358825683594,2019-3-27,IL15,Mem Th,2.0,0.5721093416213989,301341920.0,9.333333
23157.83984375,0.028970956802368164,2019-3-27,IL15,Mem Th,2.0,0.7652633786201477,433562432.0,3.111
12464.0859375,2.07662296295166,2019-3-27,IL15,Mem Th,2.0,1.4027323722839355,191996128.0,1.037037
3105.10302734375,19.76043128967285,2019-3-27,IL15,Mem Th,2.0,3.723842144012451,41107412.0,0.345679
1575.90087890625,85.27204895019531,2019-3-27,IL15,Mem Th,2.0,7.216517925262451,21347878.0,0.115226
96.636474609375,283.365478515625,2019-3-27,IL15,Mem Th,2.0,11.301023483276367,4767932.0,0.038409
125.80126953125,34.1898078918457,2019-3-27,IL15,Mem Th,2.0,3.5822033882141113,3199605.5,0.012803
641.14306640625,103.65770721435547,2019-3-27,IL15,Mem Th,2.0,7.532107830047607,6686537.0,0.004268
